user,review_title,review,date
Samit Z,Comfortable,"Nice place to stay in Colombo well mannred well groomed staff like Nimesh, Kamani, Rukshan, Arafat needs to be promoted or rewarded   Note : Surely would like to visit your hotel with my family   Thanks  Samit",Date of stay: February 2020
samantharatnayake,Excellent stay. 😃,"Me and my Family had a great stay at the Ramada.  The location is good as well as it has a good view of the city. The room was spacious,comfortable and in good state.  The breakfast was amazing too.  And the staff is very helpful- special thanks to Mr.Prasanna Cooray who was very Helpful.",Date of stay: February 2020
Nicole H,Great stay,"The hotel is for me a perfect hotel, the staff is very nice, it's very clean, it's very great and the food was tasty, I come back. Specially nimesha arafath ruwan at reception very helpful. Thank you. My room number was 606.",Date of stay: February 2020
aaishahs2019,,,
Ranganathan T,Great stay,Ramada hotel is one of the lovely hotel in which we have been staying years together whenever we come from india to srilanka and this time one of the staff at reception named Nimesha has looked after us very well and fullfiled all our needs thanks to the hotel in getting such kind of staff and we will definitely come again at earliest,Date of stay: January 2020
terrybrinker,Stay at the Ramada in Colombo,"The hotel has a great location in the middle of the city right across from the Galle Face. This made travel in Colombo very easy and convenient. The swimming pool in the middle of a tropical garden was a great place to relax both during the day and during the evening. The rooms were clean and in good condition, the food was good. I've stayed at the hotel before and would certainly recommend it to travelers looking for value for their money.",
RamadaHounslow,Great Place to stay,"My stay at Ramada Colombo would have been better. During my stay I had a family emergency the concierge called the ambulance to take my niece to Accident and Emergency. The Manager and the staff are very friendly and helpful.  The hotel is clean. I only had  breakfast at the hotel and there are many verity on the buffet to choose from. There is a delicious pastry shop, my family and I really enjoyed them.",
746ballfamily746,Avoid this hotel,This hotel has a great bathroom. Fullstop.  Do you enjoy watching Faulty Towers on TV? Then you will enjoy watching it here in real life. Service nil. Cleanliness nil. Floors not vacuumed.Rooms smell of mould.  This was our first stop in Sri Lanka and we were so disappointed. We were not looking forward to rest of trip. Thank goodness our trip improved from here and we enjoyed Sri Lanka. However we changed our last night in Colombo to a different hotel (was amazing & we enjoyed Colombo). Refund from Ramada? No way. We had to forfeit our money but was worth ending our holiday in an amazing place (Jetwing 7 Colombo).,Date of stay: December 2019
Djh2711,Helpful friendly staff but hotel somewhat tired and needs a refurb,Situated in a good location by slave island a block away from the sea and within walking distance of most of Colombo’s attractions. Check in very efficient and staff throughout our 2 day stay were helpful and friendly. Our room was on the fifth floor facing a busy road but inside all was drowned out by the rather noisy ac. The room was large with 2 double beds and the shower was excellent. All was clean in the hotel. However the furniture in our room was old and in need of upgrade. Decoration was also required as there was numerous small marls on the wall. The tv did not work and no soap was provided. We didn’t use the gym but it looked ok. The pool was nice although the poolside recliners were not very comfortable. In my view the hotel is 3 star not 4.  There are far better,Date of stay: January 2020
Ali J,Good house keeping staff,"i was very pleased with the service of my room house keeping staff M.J.M Rizwan. He took extra care and i found him courteous.   The hotel location, room rate and overall cleanliness is definitely a big plus.",Date of stay: January 2020
umesh,Very Good Staff,"Very very good and kind staff specially to say Suhail, kamani gave us a very good service. Food is very tasty. More important is to more improvement in room... Thank you sooo much every one who made my stay more beautiful and pleasant...",Date of stay: January 2020
Rajesh Ballal,One Lazy Hotel,"Hotel Ramada at Colombo is one Lazy hotel with very average service. To start with the checkin process was decent and I was offered a two single bed room, despite booking for a double bed room. The Room Service is non existant, I ordered for Lunch at 2.50 pm (that too a standard Sri Lanka Chicken Rice Curry), which did not arrive till 4 pm. When I again called the room service they assured to look into it and come back. At 4.20 my paitence and appetite for food ran out and I inforemd the front office and left. Next day morning breakfast service was no better. they managed to get me a DOSA in 30 minutes at the main resturant despite there being just 3-4 other person in the whole resturant. Any feedback given to the staff seem to go to deaf ears. Though the hotel is situated in a",Date of stay: December 2019
Denvor O,was well looked after by staff during a family dinner in December last year,We had a designated waiter called Suhail! who made sure our every request was fulfilled.   Great service!  Super Friendly Staff! Great Location!  Tasty Food - Chicken Biriyani was one of the best I have tasted in the country!,Date of stay: December 2019
Helakamal N,31st Night dinner dance,The dinner dance at Ramada was one of the spectacular events I have attended so far.! Service is at it's best with great music and food. The manager Prasanna was really supportive and serverd us with his best. Great hospitality and one of the best events.,Date of stay: December 2019
AALEKH07,Comfortable Stay but Scope for improvement!!!,"It was my second stay in Ramada Colombo and again a long one (26~27 days). There were improvement from my last visit, but still they got a long way to go.  Firstly, the rooms were comfortable as before, equipped with all necessary utilities. The WiFi has improved and now offers a decent speed. A big improvement were water bottles which does not have any restrictions as before, so thank you for that. The housekeeping staff were efficient and humble. Also it was nice to see the improvement in hotel security.  Secondly, a very special thanks to Mr. Ramesh from Sales, who helped us during our stay and remembered me from my last stay and was ready to help us for in all matters. Also from reception desk, Mr. Lakmal was ready and helpful as before. Also the account cashiers were",Date of stay: December 2019
Dilhara B,Not a 5 star,Hotel has basic buffet. Beds are small double bed so not comfy and you can hear talking from the next room. Not worth the money you spend to stay. The lobby was stunning and the staff were trying to be nice. But they don't seem to care too much for the customers.,Date of stay: January 2020
Domnic,Great service,"Very good excellent service by miss Nimesha and very much quality pleasant. Thank you for helping me with my google issue.also I had a great stay,staff is wonderful.I will definitely stay at ramada Colombo next time",Date of stay: January 2020
Sarath R,organising a dinner dance,"A group of us  organised a college batch reunion dinner dance to celebrate our collective 60 th birthdays at Ramada Colombo . The function of over 200 people was a huge success and thank you Ramada Colombo Banquets Office for the total cooperation and service provided , during the monthsw of  organising stage as well as on the day itself . All the guests went away happy . We used the hotel for our 50 th and 55 th birthday celebrations as well and very glad that we came back for our 60 th.",Date of stay: December 2019
Sheron N,Resturant service,"Service at the Resturant was appalling. Went there for some lunch and it took them an hour to bring our food. We only ordered a chicken burger and grilled chicken. For drinks we ordered a soft drink and a king coconut. Which took 15 mins, and they finally brought it after I went in to remind them of the order.   King coconut came in a glass, which is unusual as in any cafe or Resturant, the whole coconut is decorated and served. An hour went by, and I went back in to remind them of our food.   Not a single waiter came by our table from the time we sat. I had to go into ask them to take our order and to check on our food and to ask for the bill.  Food was pretty bad too. The manager at the Resturant was extremely rude where he didn’t even acknowledge me when I asked for the bill.",Date of stay: December 2019
Natasha d,Overnight stay at hotel,"Our one night there was a first for us. We enjoyed our stay and especially the pool and private garden area. Very cosy. The staff were friendly and very helpful. It’s location is perfect for exploring galle face, restaurants and malls around",Date of stay: December 2019
Meetha S,Dinner,Excellent service. Good advise for choice of food. Sohail was a super awesome host. 100% rating. Atmosphere was great. Service was tops by staff.Food was of top quality. I will recommend trying out this place.,Date of stay: December 2019
Sharon Kumar,Best and starry rated stay in Colombo!!,"I stayed here for 4 nights in December on account of my Wedding anniversary. Team catered my special request to make a surprise flower arrangement with candle light for my wife upon arrival. The “awwww” moment-face from my wife when entering the room upon checkin was indeed a memorable one. Special kudos to Geetha for leading the arrangements. Rizmi - u were an awesome host, Nimesha & entire management definitely deserve a high-five for their teamwork and hospitality delivery. I am definitely going to book this place next time I visit colombo!!",Date of stay: December 2019
Mihin D,,,
Hamdhu16,Christmas eve buffet,"Excellent quality of food. Action station was nice. However, would have preferred a better spread. Suhail and his team were very helpful and curtious. Wishing them all the best. Hoping to visit next year as well.",Date of stay: December 2019
Piyasiri A,P S Atukorala,This is a great place to stay in Sri Lanka. Very convenient location to access all other facilities.Good food and Great staff members. I would recommend RAMADA Colombo to anyone who wants to stay in Colombo Sri Lanka.,
Althaf M,Amazing Banquet & F&B Team,I decided to opt for Ramada Colombo to host a wedding reception since I believed that we will be more at ease & in a familiar environment. My decision to do so was totally vindicated by the support & efforts of the entire team who are an excellent endorsement of how a professional Banquet operation should be managed. Their professional team exceeded our expectations,Date of stay: December 2019
ThalalG,Beyond the service,Mr Rukshan has given a outstanding service during our stay.. Thank you very much  and hope to visit again in january 2020... we wish him all the very best for his feature ... keep it up mr rukshan assen,Date of stay: November 2019
Athiq,Oasis Bar,"Food was amazing, great taste and flavours. Pool side atmosphere was top notch. Service provided by Mr. Shehan Sitijaya was amazing. He was professional, courteous and knew how to cater. He delivered exactly what we asked for. Thank you, keep up the good work!",Date of stay: December 2019
Gihan De Silva,A nice place,"I used to go there're, when they have the nice pastry shop, those days. It has been blue for money. Now the pastry shop is in lobby. Still food is good, but they do not serve the same what they used to. Hope they can bring back the burgers again.",Date of stay: November 2019
Mohammed khan,,,
Ella,Review,Had a great stay at Ramada...  We stayed at ramada by wyndham colombo and we had a great time there. They were very welcoming. Specially ms.nimesha and the staff at the front was so friendly. Also we would like to mention about their service.that was excellent. We will recommend this hotel to everyone.,Date of stay: December 2019
Nazeem S,Nazeem & Bogdan,"I may run out of words if I would be given an opportunity to write a review about my experience at Ramada. I am based out in Uk and may not be surprised knowing the weather out there. I reached directly from airport to Ramada. Rushed to bar and the way I was treated it was just like landed to another home. At Ramada, I was served by Asela Chamara and his manager Prasanna.. they were really helpful and I enjoyed every bit of my time there. Service was fantabulous and as I said these folks made me home - what else I can say about it. Thanks guys keep it up and keep doing great what you are already. Cheers",Date of stay: December 2019
Julfikar S,Excellent stay,The rooms are big. People are very friendly.specially ms.nimesha and the all the other staff.had a great services and food.will visit next week as I'm a regular guest to your property.already excellent service.,Date of stay: December 2019
Chandanapraba@gmail.com,Had a gerat time.,I went ramada colombo bar last week one of my friend farewell party nice and chilled place food was exalant bar staff very feienly they gave us to suberb service which we newer had in colombo specialy prasanna he is cordinate everything hidden JEM in ramada thanks again.i will recomend for my freindseven wisit to ramada and meet prasanna.,Date of stay: December 2019
Mupparthil,""" A wonderful stay & Good service","I had a great stay,spacious room.everyting was perfect at this hotel,My bed was very comfortable .It was a quiet hotel and we really like this hotel.     Specially I want to tell that I had excellant service from every staff member.specially Ms.Nimesha.every time with a nice smile.also Ruwan , Dulakshana ,Chanushka , Asela was really good.great hospitality. they were always there for me and they have done a good jo .",Date of stay: September 2019
Menaka M,Excellent service & location for corporate events,"We organized a team workshop at the Ramada Colombo in November. I had the pleasure of dealing with banquet manager Ruweid and Asst. Manager Charmaine. They were so helpful and courteous and Charmaine was my direct liaison for this event and I did not have to correct or adjust anything. Every instruction given was followed perfectly and the day's execution was flawless and took off a lot of stress for me.   The staff dedicated to our event were friendly and helpful, everything was on time. Take some care to pick your menus but its well worth it. Great value for money and will definitely be using this venue again. Very happy.",Date of stay: November 2019
Eranga,Great service,It was fabulous experience As an individual who lives in Dubai I do recommend Ramada Colombo without hesitation because of their top class service which I experienced with their Bar staff.when we place our order the place was too congested with limited staff but Mr prasanna who was Incharge it seems was very energetic and was assisting to his limited staff to give their best .Thanks you very much for the great service which we witnessed,Date of stay: November 2019
AUREL,Appreciating the excellent service at Oasis lounge,My self and my friends often visits the oasis lounge and pool side. Amazing service by the manager Mr Prasanna and the team. Would like to thank all of you for the exceptional service always. It’s A must visit place in colombo. Highly recommended.,Date of stay: November 2019
Branden J,Mizu Restaurant,"We loved the food and the service. Our server Rusdi was very polite and attentive to all of our needs. The Nasi Goreng and Japanese fare were delicious. We were pleased to see such a variety of cuisine offered. We will be back again! Thanks again, Rusdi for the warm hospitality.",Date of stay: December 2019
Fathima Fazeena,The buffet,"A very nice buffet with a good spread. A warm welcoming, followed by an excellent service. All the staff were very friendly, specially the staff Suhail who was offering a great service, he was with a smile and very patient till the end. Conclusion, if you have the opportunity to go eat there, do not hesitate !",Date of stay: November 2019
Robert M,Not great,"Stayed at the Ramada on our last night in Sri Lanka after some 9 hotels in 14 nights such a disappointment.  First impressions on arriving a modern city centre hotel as expected. However whilst the room was modern slight tinge of smoke in the room despite being a no smoking room.   The only bar is the designated smoking area which was a major surprise. Having hardly noted any smokers anywhere why allow smokers in an indoor room which is really unpleasant for non smoking guests and staff. Whilst we were offered a table outside it was raining heavily, a couple were singing and someone else on a shisha pipe.  Dinner of a tough lamb burger cold chips was uninspiring. Breakfast was the worst we had on the whole trip, akin to holiday inn express in uk but cold beans, undercooked egg.",Date of stay: November 2019
Sharad Shrimali,"Pleasant Stay, Professional Services","The stay at Ramada Colombo, albeit for a single night, was quite comfortable and memorable. Arriving from India in Colombo, and taking a taxi further from BIA Airport, we were quite tired but the warm welcome at the porch itself took away the weariness. The location of this hotel at Galle Road is very ideal.  Of course, due to the unforeseen circumstance and event, the security was quite tightened. Every time you enter the hotel, despite the staff knowing you're a guest, you'll be checked as well as the baggage. Please co-operate for greater good and safety of us fellow travelers.  The room was quite spacious, with a writing desk and chair, a bathroom, a safe, an electric iron, and a large window overlooking the Galle Face and surrounding buildings. The breakfast spread was",Date of stay: October 2019
MayDog,Great location - decent food,"Went for a business lunch to the coffee shop at the Ramada in Colombo. Is one of the oldest hotels in Colombo - I was told - holding it out. We had some sandwiches, pasta and fish and chips for lunch. Decent cafe fare. Nothing great but a decent bite. The fish and chips were quite decent - made well with barracuda.",Date of stay: November 2019
cynthia.viegas@gmail.com,Conference,"Excellent service provided by the hotel staff,food is absolutely great .Specially the banquet Manger Ruweid has been great support in organizing everything in regards to doing all the arrangement perfectly.   The other staff has been very efficient in arranging everything greatly.   Had a 5 days stay at the hotel the rooms are great to stay which gives a great view of the city.",Date of stay: November 2019
Rahul K,"Excellent hotel, warm and friendly staff, awesome location","I have stayed at Ramada Colombo from 27th Oct to 2nd Nov,19 and I must say that this was one of the best stays I had in Sri Lanka.. not just because of the comfortable rooms or good food, but because of the care and support I have received from the staff.  I had a medical emergency on my first night at the hotel and Mr. Nalinda, Mr. Lakmal and other Ramada staff was quick to take me to the hospital. Mr. Alex, who remained with me throughout during this time was really helpful and caring in all means. Ms. Namisha (manager on duty) was very supportive during my whole stay and surprised me with a complimentary lunch the next day.  I definitely recommend this hotel to everyone who wish to experience such unparalleled hospitality at Ramada by Wyndham Colombo.",Date of stay: October 2019
s r,Excellent hotel. Good value for money,"Was impressed with this hotel. The room and amenities provided were excellent. Service throughout the hotel was very welcoming. The staff were very attentive. The breakfast was impressive with good variety and plenty of options to choose from including many local dishes,",
Dilantha,Serving customers,The bar waiter who served us (Chanushka) did a great job. He is friendly familiar and very pleasant. Had great time at RAMADA premises and it was very joyful evening with delicious meals and beverages.,Date of stay: October 2019
Madusha P,A Very Good Breakfast,"Great selection of breakfast items - a wide variety for a very reasonable price, especially in Colombo. My family really enjoyed the cozy ambience of the breakfast room overlooking the pool, the service and the quality of the food. The freshly prepared Indian dhosai and uttapam are a must try- highly, highly recommend.  The staff were friendly and very attentive to all guests. It wasn't crowded when we went, and we really enjoyed it.  Keep up the good service- we will be revisiting soon.",Date of stay: October 2019
Imaan Mohamed,Conference organised at Ramada,"I organised a half-day conference at Ramada on short notice, and was extremely satisfied with the customer service, hospitality and support given by the hotel management and staff. The food was amazing and I had great reviews from the participants as well. The management was extremely accommodating and willing to make changes to suit our tastes. Everything was arranged perfectly, and I would definitely recommend Ramada for anyone hoping to organize future events.",Date of stay: October 2019
Baarath S,AMAZING HOTEL,"Love the hospitality and customer service, provided me with a great place to stay as well as a comfortable and relaxing environment. Probably the friendliest staff I’ve ever met that make me feel welcome and care for my needs.",Date of stay: October 2019
Kamspreet K,Good Hotel to stay,Stayed at Ramada Colombo. Big rooms like apartment. Friendly and helpful staff. Specially front desk people i.e. Mr. Malinda and very helping Mr. Ishaak.  Really homely feel.   Strongly recommend for the people who used to stay with family at prime location of Colombo.  Kamal Gupta India,Date of stay: October 2019
KANWAR KARANJEE... S,Excellent experience,"Very nice hospitality , good staff .. always attend the guest with a big smile .. got meet a lady on front desk nimesha one of the finest trained staff member i saw in hotel industry .. i am fond of travelling and good hotels i found ramada one of the best just because of staff like nimesha . I will gonna come again. Room no 610",Date of stay: October 2019
상규 신,,,
Arsia A,Very friendly and kind service,"From reception Ishaak, to restaurant Malcolm,Kenny, Kamani and cleaner Rizwan: the people who work there are very kind & make you feel welcome & at home and give the service you hope for in Sri Lanka. You can ask for advice where to go & to go shopping or any other help and they will help you with a smile, my son and I enjoyed our holiday thanks to the great staff. ♥️",Date of stay: October 2019
Chandel S,Service Worst,I came in bar ...service was pathetic no body care ..i asked one beer nd one coke  .they took may be 25 mins . afer i finished that beer no body ask me ..uu want another one ya not ...after i talked the bar manager  ..then they throw one beer on my table ..dont know why was that steward angry .....but i had one devilled chicken ..that was fantastic..,Date of stay: September 2019
Murtaza P,Very Comfortable stay,"Our family had 3 rooms booked for 12 nights, beds are extremely comfortable. Rooms quite spacious compared to other hotels. Indian Restaurant is good at their hotel. Staff was quite helpful, at the reception, Ishaak and Razmin were very helpful. At the coffee shop at breakfast, Dilshan was always smiling and serving. Even house keeping Rizwan was very helpful.  Breakfast buffet an be improved, not the greatest spread.  Location is central, Cabs and Tuk tuks are abundant.",Date of stay: September 2019
ALIASGAR MAIMOO... F,,,
Hussain D,Made my 12 night stay feel like home,The hotel was busy but we were kept taken care. Nimesha and her team took good care of us. They also accommodated our room change. Rooms were clean and spacious. Easy access to public transport and central location to go to the beach.,Date of stay: September 2019
Kitmi,,,
Quest724683,Same Excellent caring Service on return visit,"The staff at Ramada by Wyndham Colombo are very kind and responsive, more than any hotel I have stayed in around the world.  Most of their staff have worked there for 10 years or more, which says a lot for how well they are treated.  I am Thankful to have such a Wonderful place to stay.  ALMIGHTY GOD, BLESS RAMADA BY WYNDHAM COLOMBO AND THEIR STAFF!!!!!",Date of stay: September 2019
ss t,Good hotel,Came here with my family for bohra good stay and good service by nimesha and all staff really appreciate the service.excellent stay.will come next time to stay with your property.love the pool as well.,Date of stay: September 2019
Razey,,,
Umi Perera,,,
Sankarch,Good Hospitality and nice Hotel,"Ramada is wonderful, especially guest relations officer Nimesha was very friendly and took care of our check-in well when we went early, overall a nice experience.  Nice view from our room, good pool, sea nearby.  Hospitality was good and the food was very tasty",Date of stay: August 2019
Suresh247,Fabulous to stay here!,Had a recent stay over the weekend. Hotel is right in the heart of the city with walking distance to the beach. Best service and elegant rooms on higher floors are the best to stay. Service staff was caring and so as senior management. A number of restaurants to chose from with varied cuisines. Nice pool to relax and also enjoy the Spa. Hospitable staff overall.,Date of stay: August 2019
Raju R,Good option for overnight stay at colombo,I along with my family had visited Srilanka for a vacation and stayed in Ramada on the first night.they had arranged airport pick up which was also very professional.the check in was smooth and the staff were very friendly. The hotel was well maintained and very clean. We had dinner at the Indian restaurant and taste was great. The breakfast for vegetarians could have been better. Would definitely recommend.,Date of stay: August 2019
Manmohan,Nimisha Abhaysinghe and staff at Reception are excellent.,"Good Food, Good Location and facilities , very safe .. enjoyed our stay here . Rooms are spacious and nice. Room service staff is nice Location is central and can walk to sea shore, shopping Malls... can walk to sea in 3 minutes",Date of stay: August 2019
Sharad,,,
Escape4297,august 2019,"I have been a regular visitor to this hotel for the last one year. Overall the quality of stay & food is good , highly recommended for stay if one is looking for budget accommodation in the best location of Colombo. staff members Mr. Nalinda & Razmin were quite supportive during the stay at the hotel",
John A,Delivered What was expected ☺️,"Big Size Rooms, Lovely Pool with a Bar and Restaurant , Reasonably Good Breakfast spread,Indian Restaurant with a Srilankan touch😉 , Proximity to City's All Happening Joints be it Malls Casinos And Lovely for an evening Walk to Nearby Seaside Food Joints",
Varun J,VALUE FOR MONEY !! WORTH STAYING !!,"Hello Everyone !!  Staying at RAMADA COLOMBO was a perfect example of value for money !! We enjoyed a lot staying at Colombo, Hotel is near by to Seashore !! Evening walk at the seashore with lipsmacking food, kite flying, selfies, etc was amazing !!   STAFFS WERE VERY MUCH CO-OPERATIVE, MS NIMESHA HELPED US A LOT IN FINDING NEW DESTINATIONS FOR SHOPPING & ALSO INFORMED US ABOUT THE CULTURE & TOURIST PLACES IN SRI LANKA !! BEST THING WAS THAT THERE WAS NO LANGUAGE PROBLEM WITH HER, SHE EXPLAINED EVERYTHING IN HINDI !!  Food quality at the Hotel was also very good !!   ONLY 1 SUGGESTION FOR THE HOTEL : Please increase the number of complimentary bottles in the room, else keep a JUG with fresh RO water in all the rooms !!  Thanks a lot !! Will Definitely visit again !!",Date of stay: July 2019
Satypal G,,,
manish g,Had a great time...,I spend very good time.execlent staff  .we really loved the foods and especially like to give our thank to ms.nimesha who helped us a lot.good hospitality.would appreciate whole front staff and will come back.,Date of stay: August 2019
Singam62,Great stay with great staff,"I have just come back from my first time staying in Ramada and have to say I really recommend it. The location is fantastic and the standard of the rooms, food, facilities are very very high. I was on a short trip from London and my scheduled was very packed however the staff made everything possible. I would like to specially mention nimesha who is on guest relations, her personality is infectious and she always makes time to have a conversation with you to make sure you have everything you need. I will definitely be coming back",Date of stay: July 2019
Fazal C,First Timer Staying,"I had visited this hotel a few times over the years but never stayed there. This time, a quick business trip, I booked in for a week as I needed all the support functions like laundry, business entertainment, etc. Additionally, I hate small hotel rooms so at this hotel (opened in 1974 as a Holiday Inn) I was confident of old-fashioned, proper sized rooms. And I was not disappointed! A huge room with windows looking towards the seafront with a king-size bed that was sinfully comfortable. Not oversoft like most hotels, the right feeling between too firm and too soft. And, the AC controls actually worked so I didn't freeze at night like some places.  Top marks for service. I arrived very late at night to find that the office had not completed the payment but the front desk waived",Date of stay: July 2019
Inspire60982148928,Mohammed Saleah,Hi I was really enjoyed my stay in your hotel for four days and I was really happy that your executive Nimesha G.R.O who took so much care off us I enjoyed my swimming and my break fast even my friends who visited me in the hotel they were so happy to see me in your hotel even your dinner was very good.they way Nimesha G.R.O took care of us I should thank Managing director off the hotel and Nimesha G.R.O.i was proud I stayed in such hotel I will even tell my friends iftall they visit Colombo to stay in Ramada.i am even planing to visit Colombo again Next week and I will definitely come and stay in your hotel if you give me the best Rate.may Allah bless you'll to get more and more business Ameen. Mohammed saliah Zackria From Chennai India. My mail id mohammedsaleah@gmail.com,Date of stay: July 2019
JeniferAbdulhafeez,,,
Sudhanshu K,,,
Rose-Anna F,Great location and friendly staff,"We stayed as part of a large family group. The staff were very welcoming, the location is excellent and our meals in the restaurant were great. The hotel is a bit dated and our bath plug wouldn't come out so we couldn't empty it. Our room also wasn't serviced during our three night stay and we had to phone housekeeping for supplies.",Date of stay: July 2019
Fam65,,,
Bharath K,Ramada Review,"Had a very good experience staying here...I had been here for a month on business trip and dint miss my home once. All facilities were awesome including room service and ambiance of the hotel, especially Nishad, kelum and Dulanjan were a thorough profesionales and took a good care of me. Restaurant had a wide variety of options and quality of food was good and hygienic. Also the biggest pro is it's very near by to the Beach .",Date of stay: June 2019
DIPTEN2006,Excellent property to stay,In the main city area excellent hotel to stay. Very friendly and warm people both at reception and room service. Food quality is very good. Specially the taste of Indian dishes are awesome. Any one visiting Colombo should definitely try out for this property.,Date of stay: July 2019
Laki A.,,,
Mm145,A lovely hotel,"We stayed in Ramada with our friends for just one night on 24th June. We could have happily stayed longer, but this was towards the end of our journey and we could not extend our stay.  The hotel is beautifully located, walking distance from the beach. The rooms are large and well designed.   We had breakfast and dinner there, both with table service rather than a buffet, as is normally done in most hotels. The food was good and the service was very courteous.  Petite Nemisha at the reception counter greeted every request with a smile and a quick solution.",Date of stay: June 2019
Abhishek D,Excellent stay...,"Lovely room..Superb hospitality...very nice food..bt less veg options! Specially would like to mention front staff...ms.geetha,mr.venura...ms.nimeeha,mr.lakmal,mr.nalinda,sun,thusitha,chathuranga,ramin,and ishaq and Ruwan...thank you all",Date of stay: June 2019
Ab B,Ship captain,"Pleasant stay, nice, clean and safe. Hotel lobby Security systems in place and army HQ next door. Ms niemsha front of house staff was friendly and helpful. Pool was very nice, and refreshing. Room 808 was very spacious. 100m from the ocean- Galle face",Date of stay: June 2019
