user,review_title,review,date
GermanFelix,Good for one night to be nearby train station,"We stayed our first night here, easy 15 min walk from the Fort train station where also the local bus from the airport finishes. We received a nice welcome juice. The hotel looks to have had a great past but no investments for a long time. There is a cheap local restaurant nearby recommended on tripadvisor and used by many locals: Fort Pillawoos (not the cleanest but okay if you are hungry). The hotel works well as an option for the early train to Kandy the next morning due to its proximity to the train station. The area around has also seen better days. Tuktuk drivers hang around the entrance in case you donÍt fancy to walk.",Date of stay: March 2019
ShvRm_Traveller,Dated. Looks much better in photos,"This is an iconic hotel located adjacent to Colombo Port gate, housed inside a historic colonial building. The hotel looks great in photos in comparison to the actual condition. The hotel is located on street which is very busy during the day, but deserted at night. The building shares space with the surrounding building, most of which are build during colonial times. The area as well as the hotel building appears quiet impressive from the outside. From inside the building shows its age. The rooms, the passage ways, the lobby, etc are all spacious with high ceiling. It appears that, the timely maintenance of the building is being carried out however, the new repairs does not blend with the original interiors. Being an aged building, there is limit to which the modern amenities",Date of stay: May 2018
Gary the Pirate,Beautiful glimpse of the past,"I spent a week at the start and a day at the end of an epic visit to Sri Lanka. The GOH is big and correspondingly so are the rooms. ItÍs safe, fun and happy there and very close to almost everything.  The food is good and beer always on tap. I very much loved the place. Ignore the tuk-tuk drivers though, they are a real pain and never stop nagging you.",Date of stay: January 2019
SamWorld,Old but not gold,"This hotel is 180 years old. And located in good area. Beach, shopping and casino is within 2 kms. But quality of room is not good. Everything is very old and dull. There is no charm. And needs to be renovated. Lights are low. Seems like old cheap hotel. Decent service. Bed quality was good. But still everything needs to be renovated.",Date of stay: March 2019
DJM1945,Lovely old bulling needing an upgrade.,"We came here for lunch in the dining room on the fourth floor, and our lunch was a buffet and was very good. Excellent service and while we ate the pianist was playing on a grand piano.    There were superb views across the harbour.",Date of stay: March 2019
Trevor L,Tired and dated,Our room was huge but unwelcoming. Very little furniture and poorly decorated. There was constant noise all night from the docks making sleep nearly impossible. I would not recommend the hotel to anyone and would encourage travellers to go elsewhere.,Date of stay: February 2019
jandlUk,Historic Property,"We took lunch here as part of a large group tour. The food was buffet style and satisfactory. In the dining room overlooking the harbour you get a feel for the grandeur of the place, which has largely faded. Nonetheless an enjoyable visit.",Date of stay: March 2019
Wendy,Old Colonial Charm,"We stayed for two nights in a large spacious room (seemed to be an upgrade). We didnÍt spend much time in the rooms but we enjoyed the cool air-con and large, firm beds in the evening. We enjoyed the atmosphere of the old colonial charm. While we didnÍt eat in the restaurant, we ate at the cafe at the front door which was good for a quick bite. Staff were very attentive.",Date of stay: March 2019
Lal Prasanna,Dinner,We went GOH for the dinner with my family & Nederland clients its was really good foods & service specially had eggs hoppers its prepare as soon as like guest & good location opposite Colombo Port can see nice seen too. We well enjoyed with foods,Date of stay: March 2019
tilbalass,"""shabby chic""","Lovely, if you like old world charm, heavy mahogany furniture, canopied bed, would have been the place to stay a century ago. Breakfast was in the dining room overlooking Colombo Harbour, quite spectacular, a nice way to end our Sri Lankan tour",Date of stay: February 2019
repatto,Wow,Spent a night there before catching train to Kandy. It was built in 1837 and is absolutely beautiful and kept true to its heritage. The room was clean with a wonderful 4 poster bed and canopy. The bathroom was clean but very small. The Harbour restaurant on the 4th floor is amazing. The view wonderful and the dinner buffet plentiful and delicious. Price was very reasonable.,Date of stay: February 2019
KtotheA,Very disappointed,"Poor welcome, smelly room, lacked promised facilities such as toiletries, mini bar, safety deposit box, room outdated and not very clean. Staff leery towards females. Unhelpful and uncaring. Waste of money. Please do not stay here.",Date of stay: March 2019
Muhammad Anwar,Muhammad Anwar,"ItÍs standard is like a youth hotels with broken beds, very old mattress and noisy room, and overall will not recommend to others. It was worse ever experience in Colombo where untrained, unfriendly staff and dirty environment and room.",Date of stay: March 2019
Craig L,A Colonial Gem,"In my travels I make an effort to seek out these old Empire era hotels and this is the first time I had stayed at the GOH. Following the old patterns this was built adjacent to the old port and Customs House and it does not disappoint. In the heart of old Colombo it is a step back in time and one can almost feel the presence of the bygone era in the foyer.   The rooms are a spacious and are a bit dogeared, but that is part of the charm. I believe the GOH is government run, but the staff do a wonderful job and are attentive. Given its location the prices are relatively reasonable.  I am not a buffet type person, but admittedly they do a wonderful job for all 3 meals and usually you can get a table overlooking the port complex.   It can get a bit noisy in the hallways if you have",Date of stay: February 2019
nedwob53,Wonderfully charming old relic giving a glimpse of colonial times past,"Wonderfully charming old relic giving a glimpse of colonial times past.  As the other reviews tend to suggest - youÍll either love it or hate it.  At the discounted rate we paid, it was a bargain to stay at somewhere so historic and iconic.  The evening buffet was great and fair value and the views from the dining room and outside area are superb.  Service was excellent from all the staff.  Go while you still can.",Date of stay: February 2019
Asni Tours & Travel,,,
chamiljaya,,,
adlm,"Excellent location, food, staff, rooms but noisey ...","Like the old style of the hotel, breakfast with a view is amazing, rooms big, good beds, showers and very clean.  Food very good, staff very helpful and happy, working lifts, prime location and near lots of restaurants and pubs and has a great bar in the hotel itself.  The only let down is the noise, very early squeaks and bangs from cleaning staff, even after i shouted at them a few times to keep the 'F'ing' noise down, it carried on,.. 7/10 ... would be a 9/10 if it was quieter!",Date of stay: February 2019
SteveJeanette,Past itÍs glory days,Would have given 3.5 if I could.  ItÍs a lovely building and the public areas were generally good. Although the rooms were clean and the bed was comfortable the bathroom in particular  was very run down and in need of renovation.  The staff are all lovely: smiling friendly and helpful.  The dining room has a lovely view over the port and breakfast was good with plenty of choice of both Sri Lankan and European foods,Date of stay: February 2019
gertiekarsten,Very noisy,Had only little sleep in this place! The had a banquet near my room. All stuff was brought to the place passing my room. After the pary finished the cleaning started. Phoned to reception without success. It seems they have often parties overthere!,Date of stay: February 2019
My Tropical Journal,Nice Hotel with an Old Look,"One of the oldest hotels in the heart of Colombo with an easy access to many prime locations. The property was a colonial bungalow built by a Dutch governor in 1837.  Being one of the modern hotel in former era, today it definitely need a facelifting.   Clean tidy rooms look dated  in comparison to other hotel rooms in the area. Furniture, interior and other amenities need an upgrade. Manageable for one or two nights but may not be enjoyable someone looking for a longer stay.   Tasty buffet had a nice spread. There is a small pastry hut to grab quick snacks. Staff is friendly and supportive.    Overall nice experience if rooms were up-to standards.",Date of stay: November 2018
134Martin,Friendly welcome,Popped in to see this grand old hotel which is bit like a time capsule from colonial days. Lots of dark wood panelling. Went up to restaurant to see views over the port. Even though they weren't yet open they welcomed us in and we showed them some photos and a menu from the hotel that we had from the 1940s.  A good venue to have a meal with a view.,Date of stay: January 2019
charleside,,,
David Neil,Charming Hotel but dated.,The hotel is adequate enough but has room for improvement.  Especially with their guest service relations. Their exchange rate rip - off is something to be aware of. It's better to pay in local currency than by card. Overall it needs improving.,Date of stay: January 2019
Dhingrakapil3,Stay at grand oriental,Value for money Located near market areas View from hotel room is not that great. Limited channels on tv Free water bottles on daily basis Great service Ther was little problem with ac but stay is worth it.,Date of stay: January 2019
Kerry,Grand old Dame.,"Mixed review for this hotel, certainly a piece of history in Colombo.  Hotel has a lift, the service from staff very good.  The foyer has a lot of atmosphere as do the corridors of this hotel if you talk a walk around and look.   My room had a glimpse of the port, not as noisey as I thought I would be.  My room was basic but comfortable. Being an old hotel it is difficult to ""upgrade"" to give modern amenities.    Could do with some 'bleach' in the bathroom to get rid of mould.  WIndows opened!  The restaurant was definitely worth eating in.  Food and service was excellent.  I don't smoke but went out on the balcony from the restaurant has stunning views.    A lot of work going on in this area for new 5* accommodation.    Service staff walking up and down the corridors were",Date of stay: January 2019
glen b,First time visitors to Sri Lanka must stay here!,"This hotel is an important part of Colombo's history. It is amazing. Sure it's in a bit of a time warp, but it is obvious it was a grand hotel in it's time and still offers great value for money. It is not expensive. The view from the dining room is fantastic, even better on the outside balcony adjacent to the dining room. We were there during New Year's Eve celebrations, great timing, as the staff turned out a great night with fabulous decorations, great music, dancing and memorable food. The rooms are very large with four poster beds and ensuite bathrooms. The staff are terrific, nothing is too much trouble and if you enjoy places that reek of history and grandeur then the Grand Oriental is for you.",Date of stay: January 2019
Ellen Hansen,Gloomy and outdated,"We stayed at the Grand Oriental Hotel for 1 night at the end of our tour. The helpful and friendly staff was appealing however the room was gloomy and outdated. The buffet breakfast was one of the more decent hotel breakfasts we came across during our 11 day tour in Sri Lanka. Overall, I would prefer a hotel room with more natural light.",Date of stay: January 2019
Armesto,,,
Dr.Harsha Bandara,Farewell lunch,We had a farewell lunch for a retiring officer participated around 30 officials. The food was tasty and the atmosphere was nice. The room allocated for the function really fitted in. This hotel is recommended.,Date of stay: January 2019
viddyapati,Very historical place to stay,"We feel proud to stay at this historical building. It was built in 1840 for douch now converted to hotel.this hotel has given sheltor to many famous person. The architect of the hotal has remain unchanged,rooms are same and some modern aminities has been added. Staff are courtius and caring. People visiting Colombo should stay here even for one day. Viddyapati chaudhary  Lucknow india",Date of stay: December 2018
Thilaan,The best view in Colombo,One of my favorite places and a long time favorite place of visit. Table 14 is my regular reservation and has the best view in Colombo. One of the oldest Hotels in Colombo I think. You have to check with them for food festivals and man O' man the food is off the charts with good selection. International buffet is not the best though. Reasonably priced and great staff. Speak to Anil. The friendly guy i always deal with on my reservations. I am a regular. Oh during festival dinners the music is magnificent. Even if not you will have a lovely piano or a sax playing for you. Great place that needs a face lift soon preserving the colonial outlook.,Date of stay: December 2018
Sheehank,Grand in name o ly,"Stayed here at end of my trip and while the staff were very helpful, the room was very unimpressive. Needs a total revamp. Old, dated furniture and not in keeping with the outside facade. Windows were rotten. Bathroom was very 1970s and broken shower. Water temperature was tepid at best. Great location but seriously needs a lot of money spent on it to fulfill its potential.",Date of stay: December 2018
Boonee,Hotel of the colonial days .. for those nostalgic years!,Tired old hotel awaiting for refurbishing. Food good enough .. well catered for esp. to special request for gluten free diet or other diet. Place is quite centrally situated; walking distance to the up and coming new port.,Date of stay: November 2018
Clare R,we stayed 3 nights and the staff were very helpful.,"Our room was fine but the whole place is a bit out of date .The rooms are clean and the staff are nice. Good location near railway station , market..Also some local places to eat nearby in the evening. We ate at the hotel restaurant 1 night and it was good food , good value.",Date of stay: November 2018
Beccas86,Needs a refurb,"Stayed here for one night as part of a tour. The reception area is clean and well presented, however unfortunately the rest of the hotel has not been kept up to the same standards. The room was small, dark and very old fashioned. The bathroom was dirty and the shower has very weak. Smoking is allowed in the corridors so the smell of stale smoke was obvious. On the plus side, the breakfast was very good and the location is excellent. If I was staying in Colombo again I would find a more modern, comfortable hotel in the same area.",Date of stay: November 2018
Anuradha Mendis,Good Dining at GOH,Had a good time with family at the GOH Harbour View Restaurant for dinner. Enjoyed a good selection of Western and Eastern food with beverages in our choice. Staff was also good and friendly. Harbour View of night gives an extra courage to go again.,Date of stay: October 2018
Pratyush R,Good for short stay,It was value for money as room rate was fairly low. they need to update themselves in terms of customer satisfaction. how can a hotel say no for dental kit now a days? only 2 small bottle of water would be ok for a couple?,Date of stay: November 2018
Robbsy,Nice  stay in a grand old hotel,"Huge rooms , overlooks the port so not so pretty but interesting. Good central location in colombo hospitality service left a bit to be desired but an ok place. Decor reflects the glory of a previous era though a little jaded!",Date of stay: September 2018
R0hanL,Stopped in for a cup of tea,"We stopped in at this hotel for a cup of tea when we were on a Colombo City Walk. The staff were friendly and provided a nice cup of tea as a welcome respite from the heat outside. The hotel is a famous landmark in the Colombo Fort district, but it did appear in need of repair (even though we didn't stay there).",Date of stay: August 2018
freekboy,Avoid at all costs,"It's hard to describe just how bad this place is.  Yes, it was once a grand hotel, but it's now a hotel left in neglect.  First, most rooms are adjoining, meaning you'll be hearing your neighbor next door through the night. The beds are uncomfortable and rooms are outdated. When was the last time you've seen a CRT tv in a room with analog like reception. The worst is you won't get any sleep because of the noise.   Second, the location is in a seedy part of town. Homeless people sleep outside.   Third, the staff is friendly. They're the only positive note about this place",Date of stay: October 2018
Michael & Jenny F,Good location but average hotel,We only stayed here one night but we were disappointed in this hotel. Although the location was good the facilities were very average. It was quite old fashioned. The bathroom was tiny and the water in the shower wasn't hot. Breakfast was okay.,Date of stay: September 2018
Andrew Lynham,Old but quaint,"This is a very old, colonial style hotel with large rooms, two beds put together, an antiquated shower, which is sometimes hot and sometimes cooler when showering , but I can't fault the cleanliness; you could eat off the floor in this hotel. There are two restaurants; the Harbour view gives good value of £20 per head evening meal and has a lovely overlook of the Harbour at night and the Sri Lankan restaurant, which is only £6 per head, but be warned that this restaurant is mainly for lunch; we were lucky that a party of people had booked for evening meal one night and we got in! The next night we were told that it only catered for lunch, but we could have A la Carte, but that worked out dearer than the Harbour View. There is a Spa room , but we didn't use it. I love the",Date of stay: September 2018
317charles,Once was Grand.,Magnificent old hotel which just needs some TLC. Had one night on a tour. Room 309 HUGE. Bit tired but comfortable and A/C worked great. Was Sunday night so meal options limited. Had the buffet in Harbour Room. Great views of harbour/Port. Good variety of Sri Lankan food and if you like wine with dinner best prices so far. Breakfast this morning was a bit sparse but ok. Worth a try at the price if looking for budget accomm.,Date of stay: September 2018
Devansh Goyal,That view and that feel <3,I'll tell about the pros and cons of this hotel Pros: 1. A very friendly staff. Helpful and cheerful at all times. 2. I had the buffet breakfast and dinner. It was simply amazing. 3. The view of the port from the restaurant is gorgeous. Try waking up early to see the sunrise from the restaurant window. 4. Rooms gave you an old-school authentic feel.  5. That mild music radios to wake you up in the morning reminds you of the old and classic hotels about which you just get to read nowadays. 6. The snack shop at the entrance of the hotel keeps delicious on the go snacks at very very cheap prices.  Cons- 1. The furniture and fittings are too old. The Property needs a little maintenance.,Date of stay: November 2017
Christopher B,A Famous Hotel of Yesteryears,"This is a hotel that needs to be patronised and up-graded by the owners! I used to stay here in the early 1980Ís when it had an old world glamour and the lobby was re-designed by Jeffrey Bawa. The best thing here is the upstairs HARBOUR ROOM BAR AND RESTAURANT, with a wonderful night time view of the harbour and great seafood and a genuine atmosphere of Ceylon!",Date of stay: September 2018
T B,Nostalgia,"Such an historic place. Things havenÍt changed much since Chekhov and other celebrities sought this place out as ïthe in place to stayÍ but appreciate the venue for that. Let it transport you back to those glory days and sit at the big windows of the fourth floor bar and have a cuppa tea or something stronger, look out and imagine that those cargo containers are ships coming into port bursting with excited travellers. Enjoy!",Date of stay: August 2018
Thimaiah C,More than just another City Hotel!!!,"Super Hospitable staff, Great Location-close to all the Happening Addresses in Colombo , Very Clean Rooms -loved the Music on SriLanka Radio! and the Best view from the Harbour Room! Enjoy the Best of Colombo from here!!!",Date of stay: July 2018
Tamil_Tiger04,Not bad for price or age of hotel.,"First hotel I arrived and checked in to after my arrival to Sri Lanka. This is a very old hotel and the inside was obvious- worn down rooms with small black old school TVs. ItÍs very dated and the bathroom is clean, but looks untidy with the worn look. Staff friendly and the breakfast was pretty decent with a good variety- especially the omelette station. Cooked really well and tasted good. WiFi was the best out of the hotels I stayed at and the walls are paper thin! I canÍt complain too much for the age of the hotel- if this was refurbished then it would give other hotels a run for its money. With new hotel being built- I canÍt see this hotel being here anytime soon.",Date of stay: July 2018
jojonorrissmith,Faded elegance,Just had to stay in the oldest hotel in Colombo but this place could do with a good renovation.Location is good in the old part of Colombo near railway and Pettah market. Interesting Tap bar next door where we watched the football!,Date of stay: June 2018
Uv20,Worst Hotel,We were on transit to airport and booked the grand oriental hotel for the last night at Sri Lanka. The hotel was as old as a rug and didnÍt have any Morden amenity. The rooms were damped and wall had blisters. Room was small and had zero ventilation in them. The room smelled of skunk. Linen was of average quality and had stains. No minibar in the room. TV was a dump box whose remote was not working. Water closet was apparently dirty and shower cubicle shower head had black marks. The property though is located in an iconic place doesnÍt represent the best in class. This is an outdated and very old property and should not be recommended to anyone. Staff at reception and spa are untrained and lacks communication.  As a whole a very disappointing stay we had and will not ever,Date of stay: July 2018
jpkoudstaal,Decent hotel,"We liked the large and clean rooms and the staff was very friendly too. The streets surrounding the hotel are a little scruffy, but itÍs a short walk to the popular Dutch Hospital Shops and restaurants.",Date of stay: May 2018
Ingo Scheider,Grand old Lady with lovely staff,"The Grand oriental Hotel is a part of Colombo history. The breakfast room with itïs magic Panorama view is legendary.  The staff is absolut helpful and friendly. And the travel agent in the Hotel is an expert for all travel purposes.  Everything in the Hotel remembers you about the old time. The roomïs where left in the old style with a perfect bed. The bathrooms are old Style.  But everything was clean and well arranged.  The Hotel is located at the old Harbour part, which Must/ Will renovated in the near Future.",Date of stay: June 2018
Russell F,Not an inviting hotel in the slightest!,"We stayed at this hotel for one night in June as part of group tour of Sri Lanka through Trip A Deal.   It was the last hotel of the tour and was certainly the low light of the week by far.   Our group of 10 arrived at 5.30pm and we had a pre arranged booking through the Trip A Deal Tour. However, our group were kept waiting for over 40 minutes for our keys to be issued. None of the staff seemed to know what was going on, and most were frantically making telephone calls. And then my wife and I were told our room still was not ready and we would have to wait a little while longer. This was completely different to the previous 4 hotels we stayed in as part of our package where we welcomed with open arms and received our room keys in a matter of minutes.   The hotel is situated in",Date of stay: June 2018
Leon,Basic rooms good hospitality,I stayed here on my first night in Sri Lanka and beware of the Tuk tuk drivers who try and rip you off. My experience wasnÍt great and the hotel wasnÍt anything special although I was made to feel welcome but I would have rather have chosen somewhere different,Date of stay: June 2018
Sathish A,Good Hotel with Good Food,We were impressed with Rooms what we got form the hotel on arrival.Rooms are bit old and classic fashion but maintain well. We really love Harbor Restaurant specially about the View.Please improve your room amenities.,Date of stay: May 2018
HeyManaLou,Had Tea Here,"The tea session (about 30-40minutes) here was great.  Got to enjoy the great view of the port, as well as seeing people moving by, while sipping the hot tea.   Service has been reasonable.    It's an old hotel, with some charms.",Date of stay: June 2018
bundeenian,Loved stating here,"Arrived on a 1am flight easy distance from airport,we were upgraded to a suite just wonderful a blast from the past . A real living museum. Really enjoyed the Keralan breakfast and view. A wonderful start to our holiday. Close walking distance to money exchanges and Ministry of Crab.",Date of stay: June 2018
Inspire769515,,,
GeekGeekyovernerdy,Nice experience,The hotel was really nice and we enjoyed the stay. The ambience was beautiful. The rooms were clean and beautifully  arranged. The food was also good. The facilities were nice. On the whole it was a nice experience.,Date of stay: June 2018
somersetgirl011,A step back in time!,"This beautiful old hotel was built in 1837, at one point a military barracks and became the first hotel in Colombo, so it has a wealth of Victorian history. It is away from the main commercial area of the city so in a quiet district with stunning views over the harbour. Inside the Victorian look remains with loads of wood panelling and antique furniture. We were fortunate enough to be given one of the two suits at the hotel, a huge room with a four poster bed, draped with lace curtains. The room was once used by the author, Anton Chekov. The service was excellent; staff were friendly and helpful who went out of their way to assist. The main restaurant and bar, on the fourth floor, overlooks the busy harbour and there is a smaller restaurant on the ground floor. The buffet choice",Date of stay: May 2018
KevinG1Cape,,,
Arushi g,"Historic and monumental, but needs work.","The building is old, historic and beautiful, but the maintenance and service needs to be improved. The hotel has 80 rooms and two suites. The suites are named after two famous personalities who stayed here, Dr Jos_ Rizal  and Anton Chekhov, who stayed at the hotel in 1890 for five days, during which time he started writing Gusev. It has two restaurants, the Harbour Room and the Sri Lankan Restaurant. The food ordered through room service was bad and at times language acted as a communication barrier but the staff was friendly and made an effort to give you the best they can. The rooms are very loud due to the activity in the lobby. The rooms were clean and the hotel is centrally located in the fort area of colombo. For an unusual experience of living in a hotel so old it should",Date of stay: May 2018
Dilanthi,"""Lunch at Sri Lankan Restaurant""","Went for lunch buffet with my son two weeks back, at the Sri Lankan restaurant. Food was great, tasty and really worth for the price.  Had several varieties of mains, salads, curries and desserts etc.but not that much of traditional stuff.  Anyhow the place was too dark, no proper lighting, air conditions were not functioning properly, cleanliness and maintenance is very poor and disappointing.",Date of stay: May 2018
Conkers2,"Pure vintage: if you like the 50's, please hurry up!","The oldest hotel in town, more than 150 years old. Will be taken over soon by Kempinski so if you like the atmosphere of the 50's, time to book. For example, they still have a library and smoking room. Everything is old and worn-out except very young (cheap?) friendly staff. Corridors are still covered with tiles (noisy!), most of the clientele is from cheap travel operators. Good surprise: the breakfast is very local (3 different curries and 4 different sambals) and offers variety. Ask for Dilmah tea bags as their tea is stronger than coffee (30 min. brewing time?). Other good surprises: laundry/pressing is cheap and there is a (very) small spa.",Date of stay: June 2018
Angel57,Faded but enjoyable colonial hotel,"Had lunch here during a tour of Colombo. Lovely old building recalling past glories with views across the working harbour. Probably fantastic in its day.  Food was average, service pleasant & the pianist a little out of tune.",Date of stay: May 2018
Peter F,Lunchtime visit.,Went here for lunch during a city tour and was impressed by the Colonial style of the building looking out over the busy harbour. With so much construction going on in the City I wonder how much longer it will survive. The food was rather over cooked but friendly service.,Date of stay: May 2018
