user	review_title	review	date
Pawan Verma	Nice and Pleasent stay	"The hotel seems to be very old gives a beautiful sea view. The stay was good, comfortable with some points to be taken care of, by the hotel management.  The rooms were clean, but the flush in WC was having issues,  Surprisingly they did put 2 water bottles of 500 ml each for 2 guests staying in the room. In the room tariff, you get complimentary services like Steam bath, Sona Bath, Pool, and Gym.  They serve a wide variety of cuisines in breakfast, they have buffet service and also serve Indian taste restaurant.  The location is very prime, its in the Fort Area, walking dispatch from the Sea Side."	Date of stay: December 2019
dilkie Umagiliya	Christas /Birthday Party	My yearly Christmas party is held at Rooftop California Grill. An ambiance unmatched over the years. A beautiful birds eye view of Colombo is exceptional at night. An Epicurean Menu that surpassed any. Live Retro music in the background is relaxing and but keeps the toes tapping. The white and blue theme of a frosty X’mas added to the festive air. The many course dinner served with paired wine was unbeatable. Chef Anushan exceeded and over reached his capability. Lovely evening with family and friends with Competent efficient service. Thank you Galadari Colombo	Date of stay: December 2019
Dimuth			
Lopa Bhatt	Imposing	Huge hotel on the Galle face coast and is truly impressive. It’s old but very well maintained. No doubt for its pricing it is great value for money. F & b is good plus the service and general catering. In fact the breakfast spread is lavish!	Date of stay: December 2019
Dil	Friendly coffee shop....	"The coffee shop at galadari is a place v like to visit with family and for special occasions....its a very cosy, friendly place that remembers the visitors and make them feel welcomed....special mention must me made of Harsha who always does something unexpected and nice for my little one spontaneously and is very touching to see pleasure in her eyes.... The salad bar was fantastic as usual...as were the other food... A lovely bday cake was brought too....for my aunt who celebrated her bday...she was made to feel special, with the piano playing happy bday, while she cut the cake...all done without request...very sweet...made my aunt very happy.... Thank you Harsha and Niroshan for a memorable evening.... We will visit again soon...keep up the good work...."	Date of stay: December 2019
Katie M			
Family_in_MA_US	Very dated rooms	"The lobby may look nice but the rooms are so dated that even calling it ""Soviet-era"" would be insulting to Soviets.  Carpets are old and while they may be clean you still don't want to walk with bare feet.  Furniture has seen better days.  The buffet is good but I get the feeling that all hotels in the area serve excellent buffets.  Service was ok and reasonably responsive."	Date of stay: November 2019
Kishan Geeganage			
Chefs&Somms	Good Banquet Facilities	"Banquet facilities in this place is outstanding, recently refurbished banquet and meeting rooms are fix size of the requirement. staffs are attentive. prices are reasonable too. event managers are very helpful."	Date of stay: November 2019
jawahar c			
beku s	Good	Exallent stay good maintenance And good service totally iam very Satisfied good location opp beach Good seenary enjoy best price And best friendly staff good transportation best food Good breakfast good lunch And good dinner	Date of stay: December 2019
Vajeendra	Where Luxury at Comfort	Very flexible management and expectation always met. Rooms are very well maintained and clean.  Friendly staff everywhere especially the banquet management staff. We had our annual ICT competition for many years continuously and the ballroom capacity is a challenge when it comes to no of Pax	Date of stay: October 2019
Andrew	good stay but can find better	"Hotel Galadari Summary ? 4.3 Very good 6,019 reviews Rooms 2.7 Location 4.8 Service 3.7  Couples 3.1  Families 3.5  Business 3.9  Solo 3.7  3.5/5 · 1,151 reviews TripAdvisor  7.5/10 · 532 reviews Agoda  7/10 · 390 reviews Booking.com  3.4/5 · 118 reviews Expedia.com  3.4/5 · 118 reviews Orbitz.com  3.4/5 · 118 reviews Ebookers.com Reviews ? Search reviews People often mention  Andrew Jeyaseelan 3/5 a week ago on  Google We hosted our wedding reception a few weeks ago and initially dealt with someone named Shamika, very poor service by this Individual, no response to emails or calls etc. Therefore we had to start dealing with Tariq the Banquet manager, he was very easy to deal with and kept us informed. We had to give the hotel few items for our function which they took and were"	Date of stay: November 2019
Nizam M			
Holiday Guide magazine	Where History Meets Luxury	"First opened in 1984, the legendary Galadari Hotel quickly got known as the city’s most fashionable retreat and one of the best hotels in Colombo. The hotel underwent a major change when it changed its name from Galadari Meridien after 11 years of operations. Imbued with a sense of grandeur and elegance, the hotel now features 425 rooms and suites that flawlessly combine legacy with luxury.   Spread over an area of 3.8 acres, with a plethora of easily accessible urban and outdoor activities, guests of the property are within walking distance of Galle Face Green, a wide expanse of green facing the Indian Ocean that is ideal for picnics and other outdoor activities. The hotel is also walking distance from another popular tourist destination, the Dutch Hospital – a dining and"	Date of stay: November 2019
Bill	Had a disappointing experience.	"This was my second time at this hotel. Before I used to stayed in Colombo Hilton, Cinnamon and Kingsburry. I did the check in around 0030hrs and all things went fine and I was very happy due the staff and the nice surrounding and the music. When I entered to the room I noticed that there wasn’t any items in the mini bar as well as no water in the room. . I came down to the reception area and looked for the Duty Manager and unfortunately he wasn’t around. I shared my mini bar situation and I was replied that based on hotel policy they removed all minibbar items from every room.  Then I went up and waited for the requested water for more than 45 mins and slept. Next day morning I went for breakfast with my back pack trying to enter to the buffet breakfast area. And I was told that"	Date of stay: November 2019
Hansani			
Easygoing282	Cordial and Hospitable	Enjoyed an excellent stay at this cordial and hospitable hotel. Enjoyed the meals and the entertainment Rooms were comfortable Easy access to the stall on the beachfront Walking distance to various points of interest	Date of stay: December 2018
noopur y	The service is bad!	"We did not get the rooms we paid for.. instead we got the worst room the could offer, and the staff is not even apologetic about it. Worst room n worst service. Did not except this from such a place.."	Date of stay: November 2019
rohitagar23	"Very Bad service, Destroying the Legacy"	"This one is Likely going down sooner than what one would have expected.   We checked in at around 3 pm after standing at the reception for 45 mins, we were given 2 rooms out of the 4 booked  We left the Hotel at 4.45 and by that time only 2 rooms were allotted   Hotel staff was confused as to how to give on the same floor   This is highly non Galadari like and unlike all that i has heard about the the Hotel  rest of the review will follow  since it happened just now  Cannot still believe what just happened"	Date of stay: November 2019
viriyala	Great location	"Iconic hotel, great location, decent food, good view from our room, Certainly need attention for details, Staff were very courteous. The property need a renovation.The corridors were smelling of smoke. in spite of staying on a non smoking floor.  Decent breakfast buffet."	Date of stay: October 2019
Markus K	"Old and outdated, but great location"	"Galadari hotel is an iconic hotel, if you like to stay in an outdated and run down place. it needed a renovation decades ago. Food is great, so is the view. best is the location.dont be surprised when you see a view shops and rooms dark and vacated - it is a place of the past."	Date of stay: September 2019
Jenny	Great Ambience and Great Buffet for Evening Tea	"A great place to relax with friends or family for an Evening Tea is without doubt the Galadari Hotel.  They put out a really great spread - sweets, savouries, action stations and more.  All come at a very affordable price too. This is truly value for money and very good service too."	Date of stay: October 2019
Raj K	Nice location but service is sub par	"The hotel is located at a very central location in the Colombo fort area, just next to the Old Parliament building and very close to the beach. The rooms do look a bit old but are spacious and the views from the rooms facing the beach is quite stunning.   The buffet spread was okay but the staff in general are slack. We experienced an awkward situation that could have been easily avoided by the hotel staff. At the reception counter, one of the staffers reminded us to avail a 35% discount at the dinner buffet being offered to commemorate the 35th anniversary of the hotel. When we arrived at the restaurant that evening and casually mentioned this to the restaurant manager, Mr Yohan, he was extremely rude and bluntly told us that there is no such offer. We felt quite embarrassed"	Date of stay: October 2019
ashishdeora123	nice	"Hotel is just 320 m from Colombo World Trade Centre. With 8 dining options, it also has an outdoor pool and a spa.The location was good and staff were very friendly. We really enjoyed the breakfast , full buffet as expected"	Date of stay: August 2019
Ankitkedia	One of the oldest in Colombo good location but rooms are very old	Our experience was good with the location of the property and its services. The buffet breakfast is good.The only downside about this property is that the rooms are very old and in bad shape. View from the sea side room in amazing!!	Date of stay: October 2019
WeLoveeeTravel			
mumsy5152	One of the oldest in Colombo but unbeatable in service	"We were in Colombo recently to attend the Bohra convention and stayed at the Galadari hotel for 13 nights.  The hotel boasts spacious rooms that comfortably accommodated our family. Our room was clean with fragrant bed linen and towels which I have found nowhere to date. The breakfast buffet was OUT OF THIS WORLD (I couldn't make the font any bigger!) and I still miss it even after being home for nearly 3 weeks! You name it and it was on the menu! We had a beautiful sea-facing room which was a delight. Everyone on the staff was courteous, smiling and friendly and I would like to take this opportunity to thank everyone. A special mention to Mr. Naizar, Mr. Hilal and Mr. Shyam for their swift assistance with everything during our entire stay.  I would 100% recommend staying at the"	Date of stay: September 2019
Ajay P	Very good hotel at reasonable price	Good clean rooms. very good breakfast spread . nice swimming pool and Gym and good location. Staff is very courteous and smiling. Good for all sorts of Travellers. Can arrange free taxi services to casinos	Date of stay: September 2019
Pankaj50	Business Trip to Sri Lanka	I decided to stay at Hotel Galadari as I had lined up several meetings with prospective distributors. The location is ideal and convenient for your guests to reach. The ambience of various restaurants  is suitable for having business meetings.	Date of stay: February 2019
Shankar M			
I_am_Max	Good Hotel near WTC Colombo	"The Hotel is located very near to WTC and next to a Dutch hospital, the happening place for street food and bars. The room furniture is a bit old and housekeeping services a bit unresponsive but overall is a good value for money. The Location is excellent."	Date of stay: September 2019
Thamarasa	Brief stay at Galadari Hotel Colombo Sri Lanka	"My brief stay at Galadari Hotel Colombo was enjoyable. Staff provided a personalised service at request.The room and bed provided was clean and comfortable. Breakfast buffet included a variety of tasty Sri Lankan, Western and Asian food. I did not use the other included facilities due to time constraints."	Date of stay: September 2019
jacquelinef240	Conference stay	A rather tired hotel in need of refurbishment.  Staff are at times helpful At times not. Security in place which good. They felt it was acceptable to send a member of staff to my bedroom door knocking at 1 am .... never got an explanation for that - less than impressed.  Would not choose to stay here again.	Date of stay: September 2019
xman7520000	Gutterdari	"Galadari, they call themselves an institution in itself. Well true is the saying a DONKEY praises its own tail ...   A hotel with NO STARS let alone be 5 star ! Was visiting Colombo and choose to stay here for 12 days.   The only good thing about this hotel was its room size, which was large and spacious for our 12 days stay. It offered a good view of the ocean.  The furniture, paint, bathroom, carpets ect are all old out dated and dirty and need to be renovated.  The bathroom tap was leaking and had to call a plumber to get it fixed. The stain on the carpet proved that the AC leaked regularly.  The cabinet light and sockets didn't function at all.  An absolute mistake and nightmare. Had never been so furiously eager to leave this hotel than any in any continents throughout my"	Date of stay: September 2019
Dr Shabbir	Galadari Hotel Colombo	"A lovely place to stay in Colombo.  Rooms are very spacious and front rooms have lovely view, rates are reasonably priced for a 5 star hotel.  All restanuants serve very nice foods of different varieties. Breakfast splendid"	Date of stay: September 2019
startravel01			
MOHAMED H	Dinner Buffet	Excellent service with vareity of foods. Sri lankan foods were available in a good manner. Dessert was exellent. Prior booking is not required for small number of people. 25% offer for bankers was provided.	Date of stay: October 2018
ALGHUNAIMI	Old hotel in good location	"I can not say I was surprised that hotel is old style in everything. Personally I like classic hotels. But the hotel even it has a good location, rooms with great view of the ocean , the heritage old perlamant building and other nice thongs, but it gives you also some negative surprises. I booked and paid the executive room even it's exactly the same room of lower categories, just to enjoy the executive lounge which is mentioned on the hotel website that it's 24 hours serving drinks and snacks ... To be shocked on arrival to the 12th floor which is the executive floor that the executive lounge has been made a meeting room!!! I could accept that website it's not updated for years! If the hotel put a small note by email of that upon sending the confirmation ... One more surprise"	Date of stay: August 2019
Anon	Dated rooms and rude staff	Check in are quite rude. Rooms are clean but rather dated. Breakfast choices were rather limited. The hotel is very well located in the heart of Colombo. Overall you get what you pay for. It’s a cheap clean place to sleep and spend a night. I will not return.	Date of stay: August 2019
nimvictor	Sunday Lunch at 'Flavors'	"We went  to 'Flavors' at Galadari Hotel in Colombo to flavor their South Indian 'Thali Lunch'. There were hardly any guests at the Restaurant whilst the Coffee Shop was overflowing with guests for the 'Sunday Buffet'. Mr.Raja and his able Host warmly welcomed us and promptly brought in the Menu Card after having got us seated very comfortably. We ordered some Ginger Beer and two Thali Rice dishes. One was a Mutton and the other was a Chicken. Both were extremely good, spicy especially the Mutton Curry. I was told that they were prepared by their Indian Chef. They also served two 'Ulundu Vadais'. They were just okay but not of high quality. The sambol accompaniment for the Vadai was also not all that good. The coconut had not been ground on stone but instead had been prepared in"	Date of stay: August 2019
Kirsti T	"Amazing place, amazing staff! An obvious first choice in Colombo."	"We had the pleasure of spending 5 nights in Galadari in august 2019. This is the second time I visit Galadari. I was also a guest in 2013, and they were my first choice when I was going back to Colombo recently. This time I was travelling with my family, and we were actually only supposed to stay one night, as we only had a short stop in Colombo before returning to Norway. However, as we arrived in the airport, our oldest daughter fell ill, and was declared not fit to fly by the airport doctor. We called Galadari and explained the situation, and never have we experienced the same customer service as here. They told us to come back to the hotel, and they would have a room ready for us. They told us not to worry, and we could sort out the formalities with the management the next"	Date of stay: August 2019
Hassan Mansour	Excellent staff and beautiful room	"The most impressive aspect of this beautiful hotel is the hospitality shown by the staff from the main entrance by the doorman till the managers.  Check-in was super fast, the lady at the reception that time (sorry I forgot her name) was very helpful and very professional, thank you for the upgrade, I got a nice room with great sea view.   My room was lovely, same characteristics that I requested for, high floor (I got 9th floor), non-smoking, twin beds (I got 2 single big size beds) for my friend and me, but in the end my friend missed his flight and he couldn't come to Colombo.  The best thing is that all the guests can use sauna, Steam room, gym and outdoor pool , all are complimentary, except the gym, personally I tried all.    The room attendant, during the turn down came"	Date of stay: August 2019
Amy Lou	Great place	"Really good place to say when we got off the plane arriving in Colombo and hotel arranged a car to pick us up last minute. Lovely pool, helpful staff and tasty food in the dinner buffet. Definitely recommended to visit!"	Date of stay: August 2019
Jee Liyanage	Lunch at Coffee Shop	"We had Sunday lunch at the coffee shop with family. I must commend the helpful and friendly staff for their warm welcome and service, especially since one of our group was in a wheelchair. The spread was quite impressive with a good variety of salads, main dishes, action and desserts. There was something for everyone in our group considering that one was a vegan, another preferred only seafood and others had varied preferences.  Overall a very satisfying experience that was reasonably priced."	Date of stay: July 2019
Dulani Guruge			
ChinthakaMadushan			
Len J	Business in Colombo	"The hotel is in a good location with reasonable security. An important aspect of this hotel is the friendliness of the staff. They are also very helpful. For business purposes, the desk is good as is the internet service. The breakfast included in my room rate is aceptable."	Date of stay: July 2019
Has J	Excellent Banquet Services!	"We had our batch reunion at the Bougainvillea Hall at Hotel Galadari and we would like to thank each and everyone at the hotel for their assistance in making it a great success. From the beginning of planning this event, till the conclusion, the service provided by the hotel was excellent! The staff were very cooperative and helpful and accommodated all of our requests to the best of their abilities.   Table arrangements and decorations were tastefully done to suit our theme.  The food was delicious with a range of cuisines that satisfied everyone's tastebuds.   Special mention to Mr. Thushantha Kariyawasam for looking into every minute detail and ensuring that our reunion was truly memorable.  We are extremely glad that we selected this hotel, because we were ensured of the"	Date of stay: July 2019
Inspiration766551	Excellent service	Cafe 64  Self service  Best place to dine in relax ur self feel the mother nature have a relax time with the food and sri lankan coffe   Staff are really helpfull i forgot the name of th supervisor o manager really nce and helpfull thank u so much team	Date of stay: July 2019
Jeehan A	Buffet	Very Bad food and service.the buffet was so bad food was cold.hope the Management will make some diffrent options.will never step in to this joint again.we spent good money having the buffet on the 14th July.	Date of stay: July 2019
Chandima Nimalchandra	Excellent Service	"Thank you team banquet hall of Galadari!!! My wedding held on the 26th of June 2019, was coordinated very well by your team. The support given by the staff for the arrangements of the set up is highly appreciated. The table arrangement was done perfectly. My wedding was a perfect day thanks to your hotel staff."	Date of stay: June 2019
Peter F	Very comfortable and centrally located	"The hotel is located close to the Dutch Hospital and is very comfortable in all respects. Rooms are clean, and well serviced. Staff are friendly and helpful.   The buffet for dinner was excellent, with a range of tasty local food and additional items prepared freshly. Breakfast was not as extensive but acceptable.  A very comfortable and well maintained hotel and worth consideration for any visit to Colombo"	Date of stay: June 2019
Dr Rathnam			
john f	excellently run hotel	The management here really know how to run a hotel. Every thing runs well. its clean and food is excellent and the people are most welcoming. Not expensive and the location is perfect for night time entertainment and sight seeing. Literally across the road from the old Dutch Quarter where the best bars and restaurants are. Just out side the hotel is an excellent food court where you can eat excellent authentic Sri-lankan food.   This is defiantly the place to stay in Colombo.	Date of stay: June 2019
Anita Y	Holiday to Israel stop over Colombo	"Stayed at the Galadari in September of 2018.  Although it was comfortable, the service was ok but I think it needs a little bit more refinement.  Not sure if I will stay again - hope the clientele will change ??"	Date of stay: September 2018
poojan9118			
Prabath Manesha de Silva	Unpleasant Customer Service at Flavours ( Indian ) restaurant by waiter Manju	"On the 5th of June 2019, I went there with my family for lunch, I'm really disappointed about the customer service at Flavours ( Indian ) restaurant by waiter Manju, when I made a request,  a food item from the meal  that I had already received which I’v ordered from the ala carte menu, this waiter ( Manju ) seems to be having lack of hospitality knowledge and told me that can’t make my request. Talking to me that in unmannerly way, I suggest please give a proper training to this kind of waiter ( Manju )  to be more polite with customers, Thank you."	Date of stay: June 2019
rusiri p	Nice	"Good place for meetings and ceremonies. I went for a ceremony. It was beautifully arranged .well maintained ,clean ,tidy n pleasant place . Most of foreigners stay there who came to visit Sri Lanka . It's a one of best hotel in Sri lanka"	Date of stay: November 2018
Maggon Sanjay	WOW Experience	"Rooms are well furnished, king size split bed, easy chair, study table, wardrobe, nice toileteries, self made tea/coffee pouches/ kits, steam iron with board, non working small refrigerator, nice amenities, food is sumptous."	Date of stay: May 2019
Charith Kaushalye			
Shaliya M			
Sunj Look InyKoijjJkiiki Mmchhar	Property needs a face lift	We checked in late night to leave for Bentota next morning after breakfast. It was a transit stop for us checked in here on price consideration.  The positives hotel is very centrally located has a good view from the room that we were staying in. The breakfast was very good with the Chef going walking in the dinning hall talking to guests to ensure good service.   The hotel needs a face lift both in the rooms as well as the lobby area	Date of stay: March 2019
Mayurharia	Good hotel to stay	Its a good hotel. let me tell you its old property so one may not find fresh look. But the hotel is good. Breakfast was also good and indian food was available. Rooms are also nice and services also good.	Date of stay: April 2019
Shanly			
Aruna Fernando			
Simran	Nice property	The usp of this place is its in the colombo city just 35mins away from the International Airport. Ambeince is good and pleasant room views are awesome as all rooms face i guess towards sea. Higly recommended.	Date of stay: April 2019
im_nitinrawat	Good location ... Old property	I stayed for 3 nights on official tour. The hotel is located at the ocean front and my room at 12th floor had views of the ocean.  The room is spacious but is old and needs refurbishment. The hotel staff is courteous and friendly. Food at the restaurant is tasty.  WiFi is ok. TV reception is bad. Bathroom is clean	Date of stay: April 2019
Kirrilee E	Super friendly	"Such friendly helpful staff. Our tour finished in Colombo and we were worried about spending the day wandering around, getting sweaty before our flight. The staff let us recheck back in and use the room until 5pm. This so much guys, very kind"	Date of stay: April 2019
Laura W	Stuck in a time warp!	"We were put up in this hotel by Sri Lankan airlines after they over booked our flight home and were told that this hotel is one of the most famous, luxury, 5* hotels in the city. They told us they had booked a beach view, super deluxe room for us. Unfortunately, the reality couldn’t be more different...  Our room is musty, smoky and extremely dated with mould in the shower and a view over a warehouse/factory.  The decor is more 3* 1980s than 5* 2019...  We’re a family of four and were given a room with just one bed because every other room in this monster hotel is booked (really?!) Eventually we were offered something a little bigger but with the same rock hard, no frills beds, bare walls, even mouldier shower and factory view.   As for the buffet dinner....another time warp."	Date of stay: April 2019
DudleyHerft	Stay at the Galadari Hotel	"We stayed for fourteen day at this beautiful hotel, our check in after midnight was good, we had a ninth floor room comfortable but very dated, the room needs a refit any way the view was good looking at Gale Face Green. Room service was very good as the house keeping., breakfast great, service at breakfast was very good for the first four days when you arrived for B/K the people would guide you to table bring you coffee or tea check up on you from time to time fill your coffee or tea if you needed it, after that they passed you by with out even looking at you, even when they had a jug of coffee  in there hand or stop when you looked up at them trying to get there attention. Will we stay again at the Galadari Hotel yes for a few days only."	Date of stay: March 2019
Buffa	Port of call - Brunch	"Went there today, the atmosphere was very live with the calipso band the band voices were incredible, and food was amazing and the staff was very supportive for the 10packs we reserved specially Hansini, Morln, Danushka, Thithila if i am not mistaken , and rana, gave us a great support with there services  with the dining and support to look in to our birthday surprise to our friend. Thank you all for ur great hospitality. We had a pleasant Day."	Date of stay: March 2019
"imron ""the business traveller"" :D"			
shanti k	"Good Service, Price & Location"	"I stayed recently at the Galadari Hotel on a short business trip to Colombo. The location, service, the room with a great view of the sea & Galle Face Green & the food was great. The hotel was reasonably priced & I enjoyed my visit."	Date of stay: March 2019
Antonio S	Decent Rooms Good buffet spread	We had a good time at your hotel.Thank you for the comfortable rooms.Your breakfast is very good keep it up.We also liked your bar.Just one suggestions all the snacks in your bar are very spicy specially calamari and other bites..Our srilankan friends liked it however our western friends could not eat almost any snack except french fries pleas look into this aspect.Over all a very good stay.Will surely return and recommend	Date of stay: January 2019
Ativoo			
Chamal Asela Perera			
newtonjsurg	We had a teachers Felicitation Dinner.	Colombo Doctors 1974. held a teachers felicitation dinner here. It was a big event where we met our great teachers in the Medical school and pay tribute to them and Felicitate them. Ever one appreciated very much and enjoyed. Dinner was fantastic.	Date of stay: February 2019
ivo b	old-fashioned hospitality	"old-fashioned hospitality spacious room with a view of the sea wailing that the fridge was empty the Japanese restaurant is top and good food close to center and beach I'll be back soon, it was delicious"	Date of stay: February 2019
Jazz Yang	Worst Trip Experience In Srilanka	"Positives: Front office staff very friendly, during check-in applyed late check out until 2pm ,they are very glad to provide. Negatives: Applyed late check-out until 2pm, but around 12:30pm, I have went to my friend's room, once I came back, the room boy was cleaning my room, and he removed all my bags and luaage to one place, so no choice, i went for check-out. After check-out I went to the restaurant next to the hotel, after place the order, i'm going to pay, then find out my wallet not in my bag. So I made a complain at the hotel, since we are hurry to airport, so the hotel mentioned they will sent a official email for my complain,that is 14th Feb, that's the worst vallentines day I had. But today is end of Feb, still I didn't receive any reply or feedback."	Date of stay: February 2019
